Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Loan_Status,Loan_Start_Date,Loan_Type,Property_Value,Down_Payment
4592,43707,456408,8.26,20,Active,2023-09-21,Fixed,631290,55410
4593,47604,194669,4.92,15,Closed,2024-10-09,Variable,523355,9402
4594,33875,79535,4.63,30,Defaulted,2019-12-01,Variable,689981,71789
4595,16925,189189,7.98,20,Defaulted,2019-02-08,Fixed,354337,98132
4596,18305,179143,9.21,25,Closed,2024-11-25,Fixed,658212,90470
4597,44838,80997,6.3,20,Defaulted,2024-03-23,Fixed,480940,83192
4598,17085,382829,3.94,15,Closed,2023-02-17,Fixed,364571,20060
4599,11423,273125,7.05,25,Closed,2020-09-14,Variable,211607,83407
4600,14069,295126,8.2,20,Closed,2022-12-25,Fixed,125561,51013
4601,1356,309654,3.15,30,Closed,2021-09-10,Variable,323503,57428
4602,46516,333218,8.38,30,Closed,2022-09-20,Fixed,600521,27097
4603,6846,144953,3.39,25,Closed,2019-02-26,Variable,724907,49555
4604,43262,414714,5.8,15,Closed,2023-09-14,Variable,784795,65897
4605,368,388664,6.64,30,Closed,2021-04-13,Fixed,104326,52116
4606,9042,254551,5.11,20,Closed,2019-07-26,Fixed,588983,86276
4607,49613,495421,6.71,30,Active,2024-11-25,Variable,445979,7769
4608,45865,380400,3.83,30,Closed,2022-03-18,Variable,773077,31748
4609,30545,321172,6.16,30,Unknown,2023-07-30,Fixed,187150,81558
4610,10880,319484,7.32,15,Closed,2019-09-29,Variable,576676,66728
4611,46225,338898,9.12,20,Closed,2021-10-11,Fixed,277768,32617
4612,8466,438607,9.34,15,Defaulted,2024-11-08,Fixed,432688,60352
4613,46971,438569,7.85,30,Closed,2021-11-03,Fixed,689204,14808
4614,16814,159472,2.98,20,Closed,2021-02-11,Variable,473586,96834
4615,35596,425011,10.27,25,Closed,2020-08-06,Variable,527605,20927
4616,43951,253980,7.26,30,Active,2025-01-01,Fixed,554158,26124
4617,19572,123619,9.53,15,Closed,2019-04-25,Variable,450677,41898
4618,41816,395289,10.48,25,Closed,2023-02-28,Fixed,318226,98700
4619,35544,197177,10.42,30,Closed,2019-07-16,Fixed,690781,14151
4620,21891,292133,6.92,25,Closed,2021-07-22,Fixed,699538,34016
4621,27807,64363,5.18,25,Active,2024-11-17,Fixed,453807,12895
4622,17457,438692,5.6,20,Closed,2022-08-20,Fixed,587444,65244
4623,30979,248821,7.4,15,Closed,2021-10-31,Fixed,388358,29364
4624,33924,428419,4,20,Defaulted,2024-01-23,Variable,177971,87891
4625,22666,212712,9.22,25,Closed,2019-07-08,Fixed,562311,55400
4626,29415,491272,3.48,25,Closed,2024-04-08,Variable,222102,25112
4627,6415,212815,3.43,15,Defaulted,2024-07-09,Fixed,307853,12952
4628,17478,119255,8.24,25,Defaulted,2024-03-06,Fixed,783002,96934
4629,17995,147137,5.82,30,Defaulted,2024-06-19,Variable,184262,86047
4630,23860,141888,7.4,20,Defaulted,2024-12-06,Fixed,140625,13539
4631,40215,345311,7.75,15,Defaulted,2023-03-14,Variable,570133,49056
4632,34714,162913,6.05,20,Defaulted,2023-10-26,Fixed,512953,99238
4633,20245,491093,7.68,25,Active,2025-01-18,Fixed,557209,67609
4634,14484,,3.3,25,Closed,2022-08-11,Fixed,525290,42361
4635,10847,341144,3.9,15,Active,2023-03-22,Fixed,591017,77693
4636,47110,325599,3.81,15,Closed,2020-02-13,Fixed,106037,58107
4637,24878,328216,3.3,20,Active,2019-12-28,Variable,773912,95168
4638,30906,291158,3.43,25,Closed,2021-10-12,Fixed,563242,43939
4639,2005,235119,4.3,30,Closed,2022-02-09,Fixed,510395,33745
4640,17106,245590,3.97,30,Active,2024-09-02,Variable,708009,87413
4641,4752,275867,9.37,20,Active,2025-02-19,Variable,416456,78971
4642,4380,281420,9.67,20,Closed,2020-07-27,Variable,747646,50485
4643,31808,,7.35,30,Closed,2020-12-03,Fixed,679923,44991
4644,21280,296582,3.15,25,Closed,2023-04-03,Fixed,689368,55197
4645,5439,215854,7.11,25,Closed,2020-04-09,Variable,632692,20094
4646,7825,231062,4.7,30,Active,2023-03-14,Fixed,189169,95109
4647,2389,362214,9.84,20,Defaulted,2023-03-07,Fixed,329803,37955
4648,17186,350791,4.43,25,Closed,2023-07-24,Variable,381403,29179
4649,29426,193511,9.49,30,Closed,2024-07-08,Variable,527142,62854
4650,3967,99644,8.27,15,Active,2024-02-15,Fixed,216238,26272
4651,42293,,5.48,30,Active,2019-07-05,Variable,697147,52042
4652,46195,214833,9.29,25,Closed,2019-05-16,Fixed,798093,74436
4653,16936,413428,3.41,20,Closed,2024-12-29,Fixed,704853,21155
4654,4333,286542,3.31,25,Active,2025-01-27,Fixed,301419,89379
4655,38879,316878,5.19,30,Defaulted,2024-08-20,Fixed,285964,47596
4656,37610,,3.97,30,Defaulted,2023-07-09,Fixed,441221,95684
4657,38007,135432,4.43,15,Closed,2021-02-13,Variable,246912,27959
4658,39437,434671,10.29,15,Closed,2021-12-15,Variable,283637,52042
4659,5472,456571,7.51,20,Defaulted,2019-09-05,Fixed,797892,79970
4660,14765,370897,7.21,15,Closed,2023-07-29,Variable,462099,18408
4661,21076,195373,5.79,20,Closed,2022-10-19,Fixed,209338,74359
4662,48494,193998,9.35,25,Closed,2022-06-29,Fixed,330551,41454
4663,27045,289806,9.2,15,Active,2019-12-10,Variable,691256,9511
4664,14188,350576,6.75,20,Closed,2022-04-04,Variable,156705,96157
4665,37567,219913,8.05,30,Closed,2020-12-18,Fixed,355892,77790
4666,43388,243689,9.76,15,Active,2025-02-09,Fixed,328926,36196
4667,35767,464099,9.23,25,Active,2019-06-03,Fixed,232989,6534
4668,32053,207294,4.37,25,Closed,2021-10-18,Variable,649097,5759
4669,15669,410881,9.79,15,Closed,2021-01-04,Fixed,533849,23386
4670,17951,345974,5.7,30,Defaulted,2024-11-11,Variable,135107,72878
4671,49980,143359,4.77,30,Closed,2020-09-15,Variable,797239,97478
4672,27248,371236,5.05,20,Closed,2022-09-16,Variable,639399,70501
4673,40018,189903,4.99,30,Defaulted,2019-11-22,Fixed,754062,77458
4674,29330,428285,9.19,15,Closed,2021-07-16,Variable,382207,56017
4675,25578,483935,7.12,20,Closed,2021-02-11,Fixed,750514,7425
4676,1013,262376,9.46,25,Active,2025-01-07,Variable,237281,9404
4677,7554,409074,5.72,15,Closed,2022-05-30,Variable,292226,20948
4678,20485,430329,9.52,20,Closed,2020-08-24,Variable,585196,87685
4679,3936,359519,3.87,15,Closed,2020-02-11,Variable,534286,48072
4680,49103,313498,10.14,25,Defaulted,2019-03-26,Fixed,768212,63028
4681,25813,387931,3.51,20,Closed,2022-07-18,Fixed,118818,90346
4682,16070,360947,2.76,30,Closed,2022-02-01,Variable,725589,39978
4683,82,460849,7.59,25,Active,2019-01-16,Variable,512296,9833
4684,9883,156154,3.01,20,Active,2025-02-19,Fixed,361875,52032
4685,45922,191226,4.92,30,Closed,2022-03-11,Variable,798651,77352
4686,16290,267690,10.24,30,Active,2024-10-24,Variable,275611,57084
4687,28924,194810,9.86,25,Active,2023-11-12,Variable,742923,31559
4688,25699,228657,5.05,30,Defaulted,2023-08-15,Fixed,750679,40909
4689,26434,361032,6.51,15,Closed,2022-02-12,Fixed,612120,43806
4690,14177,404707,6.33,25,Closed,2021-06-16,Fixed,377228,80455
4691,1783,,6.88,20,Defaulted,2023-12-29,Variable,419162,6139
4692,27705,208842,5.72,15,Active,2019-05-25,Fixed,246939,87464
4693,20143,115686,8.18,20,Closed,2024-07-30,Fixed,194515,9383
4694,30812,69549,3.6,15,Closed,2022-03-31,Variable,429893,46274
4695,38768,271274,9.13,30,Closed,2022-12-19,Fixed,191519,83939
4696,29669,149852,4.06,20,Closed,2022-05-15,Variable,742941,78836
4697,38662,365425,10.3,15,Closed,2020-01-26,Variable,500374,81010
4698,38676,227594,9.49,25,Closed,2021-06-13,Variable,438144,69698
4699,4767,499865,4.79,25,Closed,2020-12-21,Variable,300899,65155
4700,23304,150893,6.67,30,Unknown,2024-12-21,Variable,405762,29377
4701,29681,320184,3.97,25,Active,2024-05-28,Fixed,657769,16615
4702,19240,168000,8.6,20,Active,2019-03-29,Variable,177435,90684
4703,14711,270432,8.9,30,Closed,2022-12-31,Variable,724028,84250
4704,9507,178708,2.53,25,Active,2024-04-04,Variable,452492,18149
4705,32528,492607,9.99,15,Defaulted,2023-11-19,Variable,227472,44495
4706,19864,425060,7.74,25,Closed,2023-03-04,Fixed,148561,95371
4707,21656,87577,5.22,30,Closed,2021-09-05,Variable,512114,37509
4708,32211,98546,10.17,20,Active,2019-07-17,Variable,388379,86008
4709,27502,220526,4.79,20,Closed,2020-05-25,Variable,694365,58686
4710,14721,401085,3.05,20,Closed,2024-08-26,Fixed,498179,42465
4711,30280,492692,6.17,15,Closed,2021-06-08,Fixed,540714,47779
4712,25746,302503,9.3,20,Closed,2020-12-20,Variable,324356,70947
4713,22285,158222,9.5,30,Closed,2020-11-12,Fixed,445581,80370
4714,23582,319084,7.58,15,Active,2024-04-02,Fixed,583234,77282
4715,21935,,4.44,15,Active,2023-02-10,Variable,133297,23772
4716,43661,416188,10.31,20,Closed,2022-03-13,Variable,663402,81504
4717,6010,216792,2.86,25,Closed,2022-01-04,Fixed,761633,41657
4718,17367,330967,7.58,25,Closed,2020-04-26,Variable,452291,96718
4719,43905,331031,7.4,20,Closed,2021-05-28,Fixed,167120,34393
4720,11059,414203,6.14,15,Closed,2022-09-17,Fixed,490697,45786
4721,4633,250641,3.94,25,Active,2019-02-26,Variable,532534,62805
4722,21121,406818,7.28,25,Defaulted,2024-05-02,Fixed,299914,15020
4723,12816,207210,8.45,25,Active,2025-02-12,Variable,142719,19216
4724,33216,263504,8.11,30,Closed,2023-06-10,Fixed,501687,45685
4725,24408,460620,9.44,20,Closed,2020-03-19,Variable,375847,52787
4726,45220,187432,5.88,20,Closed,2021-04-17,Fixed,416056,37464
4727,3559,442278,9.29,15,Closed,2020-12-16,Variable,577427,63383
4728,24961,76989,4.73,15,Closed,2020-09-24,Fixed,100252,31098
4729,32520,380056,8.06,15,Active,2023-12-15,Fixed,334752,61397
4730,15550,162209,9.58,25,Closed,2021-04-29,Variable,429294,18433
4731,39923,66074,8.99,20,Closed,2020-02-11,Variable,325296,56522
4732,40876,92651,5.28,30,Active,2019-12-22,Fixed,759690,78965
4733,24189,164584,6.86,25,Closed,2021-01-06,Fixed,295893,44864
4734,41682,452423,8.53,20,Defaulted,2023-06-10,Fixed,659197,11889
4735,22415,,3.79,20,Active,2019-01-29,Fixed,775779,52043
4736,26810,173163,5.38,20,Closed,2022-05-07,Variable,545141,51261
4737,9209,458189,2.92,15,Closed,2023-07-04,Variable,347538,53080
4738,2149,488623,5.54,30,Closed,2020-11-30,Fixed,449328,60660
4739,35761,149808,7.64,20,Closed,2020-12-26,Fixed,195488,29991
4740,33550,135107,7.24,20,Closed,2020-01-01,Variable,268977,85480
4741,17341,315868,9.48,30,Active,2024-04-12,Variable,451887,68458
4742,26300,273121,7.5,30,Defaulted,2023-05-09,Fixed,785614,77674
4743,15417,403803,7.75,30,Closed,2021-01-17,Fixed,704844,63366
4744,42648,469463,5.52,15,Closed,2020-02-01,Fixed,498205,78286
4745,49076,309124,6.46,15,Active,2025-02-27,Fixed,552711,63462
4746,17733,178796,9.23,25,Closed,2021-01-05,Variable,720798,35900
4747,29699,492226,9.71,20,Active,2024-02-26,Fixed,447241,89827
4748,39684,477995,8.37,20,Defaulted,2024-12-15,Fixed,728779,77956
4749,37563,116825,7.66,20,Active,2023-03-13,Variable,301878,80035
4750,2768,81003,8.96,30,Closed,2022-01-16,Fixed,581150,16893
4751,2689,196490,4.05,15,Defaulted,2023-06-26,Fixed,348645,60865
4752,12019,258805,10,25,Active,2025-01-17,Fixed,692031,6070
4753,13484,207211,8.86,20,Active,2019-02-03,Variable,401459,32887
4754,30259,112060,3.73,25,Closed,2022-06-29,Variable,203221,46867
4755,40234,203512,4.56,20,Defaulted,2019-08-02,Variable,138694,26971
4756,22179,359996,5.19,15,Closed,2021-11-17,Variable,381101,76609
4757,3346,451108,9.55,25,Active,2023-02-18,Fixed,779580,88910
4758,16372,159748,9.18,15,Closed,2022-10-11,Variable,391128,76530
4759,8898,372488,9.78,25,Active,2024-08-17,Fixed,707852,8636
4760,15214,227946,5.53,30,Active,2024-11-22,Variable,427032,57840
4761,33306,140683,8.05,25,Closed,2021-08-04,Variable,495457,29610
4762,10845,51609,4.02,25,Closed,2020-03-07,Variable,536210,45800
4763,45482,,9.54,15,Defaulted,2019-04-23,Fixed,772233,28229
4764,43135,371796,9.56,25,Closed,2022-09-01,Fixed,799497,54487
4765,27544,56344,8.92,20,Closed,2023-04-02,Variable,379712,11640
4766,14086,474766,4.63,30,Active,2019-12-18,Fixed,449565,65536
4767,16022,354289,7.3,20,Closed,2021-12-28,Fixed,787302,85775
4768,42920,80749,9.45,15,Closed,2022-07-18,Fixed,267288,66532
4769,15461,367513,4.82,25,Defaulted,2023-12-04,Fixed,604286,99255
4770,13434,62678,4.3,30,Closed,2021-11-16,Fixed,579636,74500
4771,40564,124469,3.64,20,Defaulted,2019-10-20,Variable,683277,57166
4772,38139,65846,4.38,30,Closed,2022-09-16,Variable,263421,58378
4773,32372,153145,8.55,30,Closed,2020-03-04,Variable,429443,73115
4774,18629,92754,5.71,20,Closed,2023-05-12,Variable,505404,89044
4775,25907,61538,9.17,15,Closed,2023-09-17,Variable,777929,64429
4776,36838,496273,2.8,30,Closed,2022-12-10,Variable,611188,30329
4777,34899,75118,3.35,30,Defaulted,2023-04-07,Variable,184900,91876
4778,26898,81889,9.9,15,Closed,2020-07-29,Fixed,755335,65836
4779,8806,405907,7.17,15,Defaulted,2024-02-26,Fixed,463226,90841
4780,48902,,5.72,30,Closed,2020-10-28,Variable,101817,64048
4781,33102,348846,4.43,25,Active,2019-09-21,Variable,634844,69433
4782,9204,148728,10.06,15,Active,2023-04-07,Variable,299245,23946
4783,31371,341583,3.01,15,Active,2025-01-05,Fixed,245320,88584
4784,33591,410937,7.25,30,Closed,2021-07-19,Fixed,484597,19653
4785,42073,198437,10.03,15,Active,2019-01-05,Fixed,456162,8316
4786,31348,152154,7.65,20,Closed,2021-09-16,Variable,698991,46669
4787,45453,,8.54,20,Defaulted,2024-04-25,Variable,328657,81612
4788,27690,257925,3.31,20,Closed,2023-12-09,Variable,125131,96091
4789,29656,354228,3.01,20,Closed,2023-11-01,Fixed,330538,79359
4790,7500,64293,6.01,25,Closed,2024-01-09,Fixed,313770,70643
4791,6510,478511,5.1,20,Unknown,2024-08-16,Fixed,360019,80581
4792,6615,324685,8.94,25,Active,2023-05-12,Variable,565525,70640
4793,24544,305187,4.53,25,Closed,2021-06-24,Fixed,727388,91662
4794,21747,352128,3.28,25,Active,2023-03-22,Fixed,640722,29395
4795,30527,460408,9.3,20,Closed,2021-05-25,Fixed,664485,27875
4796,14539,94247,10.02,30,Closed,2021-05-14,Fixed,371757,57122
4797,13782,155319,7.65,20,Closed,2021-03-04,Variable,180620,13692
4798,49235,315994,2.99,20,Defaulted,2019-06-20,Variable,224834,30718
4799,19096,239336,8.63,25,Unknown,2024-06-15,Variable,290777,5426
4800,30838,492640,2.85,15,Active,2024-08-22,Fixed,128166,94024
4801,40721,391701,3.91,30,Defaulted,2024-04-07,Fixed,146995,66640
4802,43808,174527,2.53,25,Closed,2022-10-06,Variable,538914,15560
4803,32342,169375,5.73,15,Closed,2020-09-29,Fixed,252894,27872
4804,31535,257756,5.82,15,Closed,2022-12-03,Variable,502681,71515
4805,14301,483704,9.17,15,Closed,2022-06-07,Variable,396350,89574
4806,20674,464836,3.09,15,Closed,2023-02-10,Fixed,232853,74368
4807,28924,276103,6.2,30,Defaulted,2019-10-24,Fixed,311979,81393
4808,6099,330963,3.07,30,Closed,2019-04-16,Variable,784552,27161
4809,36353,68162,3.39,15,Defaulted,2023-03-14,Fixed,304871,91346
4810,4447,220170,4.56,30,Closed,2021-07-08,Fixed,703834,75122
4811,13690,498709,9.46,15,Closed,2019-06-19,Variable,175353,46423
4812,32265,131458,10.09,25,Active,2023-10-20,Variable,642994,99962
4813,20792,242295,5.62,20,Closed,2020-08-23,Variable,119763,20995
4814,37852,362828,2.95,20,Defaulted,2023-04-10,Variable,199912,18539
4815,12866,123838,5.39,15,Closed,2021-04-25,Fixed,676864,79435
4816,26702,252856,9.84,15,Closed,2020-07-27,Fixed,562447,23947
4817,49965,389978,6.45,25,Closed,2024-06-17,Fixed,273540,23151
4818,42273,318711,6.8,20,Closed,2021-02-06,Fixed,105967,5940
4819,37622,363712,9.18,20,Closed,2023-06-17,Variable,699023,86547
4820,393,257022,8.72,15,Closed,2020-03-01,Variable,330759,76263
4821,8970,87285,10,30,Closed,2021-09-22,Fixed,317957,32386
4822,29708,72137,9.67,15,Defaulted,2023-10-19,Variable,485095,55028
4823,18627,472528,4.34,15,Closed,2019-12-06,Variable,417419,82735
4824,19520,210247,5.96,30,Active,2025-02-08,Fixed,637691,90257
4825,37885,301481,8.58,25,Closed,2019-10-24,Variable,245787,71328
4826,4243,170516,4.89,30,Closed,2020-03-14,Variable,690750,98036
4827,25051,473896,9.77,25,Defaulted,2019-10-02,Variable,168546,18272
4828,45076,57713,2.6,30,Closed,2023-04-10,Variable,361465,20347
4829,22624,494189,7.01,30,Closed,2022-04-05,Variable,529772,19791
4830,38799,308857,8.34,30,Closed,2022-01-12,Fixed,103902,24799
4831,3890,368726,4.36,20,Active,2019-05-12,Fixed,597508,69746
4832,34761,108837,10,15,Closed,2024-01-12,Variable,295661,8329
4833,33354,365512,6.51,20,Closed,2020-10-30,Variable,641677,24894
4834,42146,120922,6.62,30,Closed,2020-12-31,Variable,536504,11533
4835,8624,477845,2.96,20,Closed,2022-04-13,Fixed,555950,54314
4836,28895,299564,6.56,15,Defaulted,2019-07-08,Variable,372126,32896
4837,45031,61468,3.59,30,Closed,2020-05-23,Fixed,737904,29843
4838,10577,420375,9.32,25,Closed,2021-04-28,Variable,683088,20060
4839,33631,453182,5.73,20,Closed,2022-09-18,Fixed,248260,70750
4840,15481,242724,9.57,25,Closed,2023-01-22,Fixed,612469,96125
4841,20113,345028,6.6,15,Closed,2023-04-19,Variable,564688,55698
4842,35542,139759,4.3,25,Closed,2022-09-11,Fixed,420111,15426
4843,16969,179774,8.51,15,Active,2024-02-20,Fixed,120246,27946
4844,33009,424511,4.99,20,Closed,2022-01-22,Variable,322652,20250
4845,47290,201679,2.99,15,Active,2024-10-19,Variable,659434,79124
4846,17311,228753,5.65,25,Closed,2020-02-25,Variable,335906,74028
4847,13044,482597,5.97,20,Defaulted,2023-06-05,Variable,746902,45517
4848,15847,483713,4.37,15,Closed,2020-04-01,Fixed,446540,87390
4849,48581,144503,10.18,25,Closed,2021-01-25,Variable,245303,12383
4850,21118,495438,4.81,15,Active,2024-07-02,Fixed,522136,58881
4851,19403,223536,5.8,25,Closed,2023-10-10,Fixed,222679,22757
4852,2335,475391,5.11,30,Defaulted,2024-08-09,Fixed,720937,8192
4853,21707,398201,5.11,20,Defaulted,2024-08-11,Variable,468691,85519
4854,28375,432635,8.9,25,Closed,2024-03-27,Variable,791055,37748
4855,31247,154378,5.33,20,Defaulted,2024-12-05,Variable,507119,67036
4856,10543,237765,4.13,15,Active,2024-01-02,Fixed,145093,58366
4857,42484,136628,9.33,20,Defaulted,2023-12-22,Variable,382881,60037
4858,27054,373515,6.14,15,Closed,2021-08-21,Variable,150997,52808
4859,24517,316762,7.72,30,Active,2023-04-30,Variable,142501,82210
4860,24237,153816,8.25,20,Active,2023-05-23,Fixed,103060,58140
4861,26768,483442,10.21,15,Closed,2020-06-22,Variable,398068,96539
4862,13945,446949,6.65,25,Closed,2020-10-11,Variable,274567,13961
4863,30747,299707,4.96,25,Closed,2020-05-01,Fixed,697881,14318
4864,47243,319003,7.05,30,Closed,2021-11-04,Variable,351398,72565
4865,4561,456689,6.11,20,Closed,2022-06-05,Variable,693531,97016
4866,17004,,6.4,20,Closed,2021-12-03,Variable,602252,24782
4867,1850,82976,5.39,15,Active,2023-01-24,Fixed,711484,81464
4868,45285,140923,7.95,30,Closed,2023-04-12,Variable,326794,56695
4869,8729,144313,4.32,30,Closed,2023-08-04,Fixed,139598,60307
4870,20029,305095,3.67,20,Closed,2022-02-12,Variable,688092,18408
4871,24477,55979,5.75,25,Active,2019-07-12,Fixed,283494,88184
4872,3799,85605,4.33,20,Closed,2022-01-16,Variable,386134,75960
4873,5309,337327,5.64,20,Closed,2024-12-15,Fixed,701437,66850
4874,1955,452744,4.62,15,Defaulted,2019-07-30,Fixed,109295,80281
4875,19038,223714,2.92,15,Defaulted,2024-07-22,Variable,403166,43482
4876,35294,227937,5.52,25,Closed,2022-06-23,Variable,416459,63898
4877,17052,187054,6.97,20,Closed,2024-08-03,Variable,283329,51477
4878,28964,166941,9.03,20,Closed,2021-01-27,Fixed,792190,66734
4879,45254,335656,7.05,20,Defaulted,2019-09-22,Variable,647415,96550
4880,35490,195237,2.91,20,Defaulted,2024-06-08,Fixed,464779,18079
4881,21629,472740,7.13,25,Closed,2024-04-26,Fixed,608859,58458
4882,35354,94696,10.01,15,Active,2019-10-27,Variable,796887,72514
4883,46848,216373,7.47,20,Active,2025-01-15,Fixed,402773,33135
4884,3764,458844,6.17,25,Closed,2022-07-31,Fixed,762897,98679
4885,991,434501,9.39,15,Closed,2020-05-14,Variable,355707,51989
4886,34942,202076,5.17,30,Closed,2022-05-24,Fixed,538273,76677
4887,41359,387530,3.38,25,Active,2019-12-11,Fixed,188436,67993
4888,16944,302399,3.35,30,Closed,2022-03-21,Variable,570633,21475
4889,46284,328670,10.33,20,Closed,2024-03-03,Fixed,337900,11548
4890,9616,122732,7.79,15,Closed,2022-04-29,Variable,462851,69951
4891,16709,385459,10.48,15,Closed,2022-06-28,Fixed,735339,11954
4892,46101,193072,10.34,25,Closed,2023-02-06,Variable,109779,32723
4893,1062,236122,8.53,30,Closed,2020-05-30,Variable,729107,49754
4894,26818,167688,9.36,15,Closed,2021-02-20,Fixed,679725,39590
4895,40389,218720,7.67,15,Active,2025-02-05,Fixed,230966,29373
4896,18578,414005,3.42,25,Defaulted,2019-05-19,Fixed,251706,84175
4897,33719,122302,5.97,20,Closed,2023-06-22,Fixed,152485,89212
4898,15455,65628,2.54,25,Defaulted,2024-08-31,Fixed,511122,67361
4899,8653,369989,3.2,30,Active,2024-01-10,Fixed,414726,75839
4900,43014,126836,8.03,30,Closed,2021-01-12,Fixed,627356,46094
