Payment_ID,Loan_ID,Payment_date,Payment_Amount,Late_Payment,Payment_Method,Remaining_Balance,Interest_Paid,Principal_Paid,Fees_Charged
8376,17750,2020-04-21 0:00,1942,No,Cash,115365,113.71,2212,58.25
8377,40359,2020-06-17 0:00,1798,No,Check,0,467.63,2218,35.42
8378,10672,2023-03-09 0:00,4486,No,Cash,122333,170.29,1386,93.2
8379,30446,2024-07-24 0:00,4187,No,Credit Card,93514,105.78,934,53.2
8380,40618,2023-06-16 0:00,526,Yes,Cash,149162,227.33,2773,93.53
8381,29328,2020-03-23 0:00,4693,Yes,Check,103544,391.45,2349,4.74
8382,19924,2024-08-25 0:00,4921,No,Credit Card,19903,127.86,1285,53.49
8383,29764,2025-02-11 0:00,4385,No,Check,0,128.87,2263,84.45
8384,31785,2023-12-03 0:00,516,Yes,Check,7636,280.81,1917,99.4
8385,27344,2023-07-08 0:00,1405,No,Bank Transfer,0,388.13,1386,37.16
8386,36975,2020-08-19 0:00,3321,No,Credit Card,147965,413.72,2167,9.38
8387,29018,2022-01-03 0:00,837,No,Check,158526,361.25,382,14.33
8388,14519,2021-07-10 0:00,654,No,Bank Transfer,103737,288.63,259,94.83
8389,26530,2022-09-03 0:00,648,No,Bank Transfer,0,163.23,1719,77.1
8390,26659,2023-10-28 0:00,2177,No,Check,181744,114.43,782,98.59
8391,23907,2024-05-11 0:00,2580,No,Check,76687,186.5,881,3.14
8392,28887,2022-09-24 0:00,3787,No,Check,64435,434.94,429,2.11
8393,23948,2022-08-22 0:00,3986,Yes,Check,167248,317.41,2637,43.47
8394,15938,2022-02-16 0:00,4133,No,Check,62309,209.71,1264,75.85
8395,20577,2024-05-16 0:00,1599,No,Bank Transfer,165591,137.39,892,49.1
8396,35335,2024-11-04 0:00,3207,No,Credit Card,77483,183.61,2063,98.6
8397,29356,2020-07-02 0:00,3205,No,Check,67666,311.3,2471,34.69
8398,33089,2023-04-30 0:00,4895,No,Credit Card,139029,98.25,1008,3.49
8399,24858,2024-02-20 0:00,2764,No,Credit Card,94160,426.91,2074,89.93
8400,9674,2023-12-26 0:00,2364,No,Bank Transfer,96214,383.85,2079,20.06
8401,16625,2019-10-14 0:00,2923,No,Cash,65501,405.65,2665,36.96
8402,37453,2019-05-02 0:00,3786,Yes,Credit Card,67651,245.75,2966,1.25
8403,24375,2024-05-16 0:00,4774,No,Credit Card,182322,370.24,2391,34.57
8404,35941,2021-02-04 0:00,710,No,Bank Transfer,83592,138.01,757,57.47
8405,16319,2022-12-09 0:00,4002,No,Credit Card,173457,274.99,900,21.85
8406,13581,2020-10-11 0:00,1057,No,Credit Card,57515,112.63,368,63.28
8407,35124,2021-11-22 0:00,3583,No,Cash,130075,237.8,773,24.21
8408,12351,2020-03-18 0:00,1966,No,Cash,20220,55.73,2982,71.36
8409,49368,2022-07-05 0:00,4214,No,Bank Transfer,154242,186.3,1166,0.29
8410,22497,2024-02-13 0:00,4657,No,Bank Transfer,160143,392.67,2017,46.24
8411,45365,2021-05-04 0:00,4781,Yes,Credit Card,176131,70.07,360,64.77
8412,19354,2024-12-05 0:00,1646,No,Credit Card,120687,132.62,1182,7.47
8413,44647,2023-01-14 0:00,2163,Yes,Check,123172,111.26,2043,4.5
8414,1646,2024-09-21 0:00,1725,No,Credit Card,0,339.54,108,6.93
8415,4725,2021-04-30 0:00,949,No,Credit Card,0,82.51,1516,71.07
8416,23013,,2384,No,Check,91605,111.24,1927,92.64
8417,1052,2022-04-21 0:00,3085,Yes,Cash,0,335.26,2067,20
8418,40459,2020-12-09 0:00,4718,No,Check,174170,135.23,1309,42.84
8419,28610,2021-12-13 0:00,1158,No,Check,0,390.2,178,40.08
8420,38094,2023-07-07 0:00,3329,Yes,Cash,0,245.03,610,80.49
8421,16492,2021-01-21 0:00,4420,No,Check,143646,351.48,944,25.56
8422,33582,2025-01-20 0:00,1064,No,Check,0,354.57,2855,10.22
8423,14910,2019-01-12 0:00,605,No,Credit Card,150199,199.43,857,79.21
8424,43042,2022-08-29 0:00,1188,No,Credit Card,188475,174.01,918,20.14
8425,28023,2019-04-28 0:00,2778,No,Cash,96965,142.51,2896,73.68
8426,11876,2021-12-11 0:00,596,No,Credit Card,53413,349.86,2951,57.5
8427,33427,2019-12-23 0:00,1318,No,Credit Card,182864,240.22,1067,39.74
8428,20700,2024-04-13 0:00,1187,Yes,Cash,185956,379.97,2354,76.15
8429,23453,2025-01-01 0:00,3540,No,Check,152502,206.81,177,57.92
8430,48679,2023-09-01 0:00,1613,No,Check,0,282.73,1730,41.39
8431,39822,2020-08-17 0:00,4618,No,Check,95316,224.04,2897,36.09
8432,48114,2023-05-24 0:00,4766,No,Credit Card,59336,236.45,316,57.1
8433,14354,2022-11-01 0:00,2220,Yes,Check,136751,498.62,1875,60.8
8434,47414,2021-01-06 0:00,3057,Yes,Bank Transfer,0,65.73,2832,82.51
8435,7916,2023-10-01 0:00,4422,No,Credit Card,64756,74.29,2988,7.51
8436,28594,2021-06-09 0:00,2471,No,Check,0,229.48,856,82.68
8437,21203,2020-12-31 0:00,2075,No,Check,182338,282.32,2342,68.02
8438,7709,2022-03-31 0:00,3123,No,Check,130504,203.39,247,71.73
8439,29235,2024-02-08 0:00,3507,No,Credit Card,105932,171.47,2556,33.57
8440,20852,2021-01-01 0:00,1597,No,Check,64850,370.3,497,22.54
8441,44577,2023-10-07 0:00,1453,No,Cash,0,158.15,2967,80.17
8442,30524,2019-01-05 0:00,1473,No,Credit Card,20855,493.56,1376,14.29
8443,4420,2023-06-22 0:00,1236,No,Cash,0,481.34,2586,32.33
8444,16380,2023-03-18 0:00,2509,No,Check,144953,300.72,2782,59.4
8445,12271,2020-10-13 0:00,946,Yes,Check,156853,365.64,2921,32.92
8446,24100,2020-05-25 0:00,3763,No,Credit Card,42095,338.87,1602,94.2
8447,9503,2022-05-13 0:00,1457,No,Bank Transfer,19468,71.15,2870,50.11
8448,20019,2021-06-12 0:00,,No,Bank Transfer,0,98.97,2386,52.38
8449,27316,2020-10-30 0:00,1769,No,Credit Card,45547,70.86,2966,74.76
8450,10774,2024-03-06 0:00,997,Yes,Cash,93643,221.1,2276,75.79
8451,14591,2023-08-27 0:00,2190,No,Credit Card,78760,488.04,102,6.35
8452,34181,2022-09-05 0:00,4142,Yes,Bank Transfer,194852,270.35,1562,3.23
8453,28183,2022-10-02 0:00,2990,No,Credit Card,0,217.21,1259,78.17
8454,43977,2024-06-09 0:00,3127,No,Cash,0,154.63,1999,20.23
8455,36979,2024-02-28 0:00,3795,No,Cash,15669,429.27,536,69.06
8456,7637,2024-07-16 0:00,4329,No,Check,108542,271.59,399,15.69
8457,46659,2023-12-04 0:00,3016,No,Check,103491,416.25,1677,36.21
8458,11695,2021-02-05 0:00,4259,No,Check,15901,453.27,1130,39.4
8459,25432,2023-05-16 0:00,1094,No,Credit Card,35655,173.33,475,87.61
8460,38310,2019-09-22 0:00,2004,No,Cash,0,323.8,2150,27.91
8461,24806,2023-03-16 0:00,1896,No,Cash,76551,52.53,263,90.62
8462,34524,2020-06-05 0:00,4089,No,Bank Transfer,0,300.79,2324,46.74
8463,21380,2020-12-22 0:00,2971,No,Cash,181011,115.63,2408,19.17
8464,6807,2024-05-04 0:00,3360,No,Credit Card,0,231.91,2509,3.27
8465,30375,2023-12-20 0:00,3340,No,Credit Card,105759,479.64,1688,36
8466,14090,2024-10-18 0:00,1620,No,Cash,119251,456.47,1719,90.33
8467,4111,2020-04-11 0:00,4022,No,Cash,0,199.38,2890,6.58
8468,10243,2021-05-17 0:00,2732,No,Check,61143,492.21,482,25.48
8469,32066,2021-06-03 0:00,1707,No,Cash,178293,365.53,1861,1.46
8470,3920,2024-02-24 0:00,3465,No,Check,133915,74.15,2146,87.07
8471,45705,2025-01-31 0:00,2214,No,Check,0,497.18,1698,40.07
8472,38353,2023-10-01 0:00,4169,No,Check,0,294.83,676,57.07
8473,29532,2024-03-29 0:00,2472,Yes,Bank Transfer,17853,83.26,872,26.92
8474,16388,2023-08-05 0:00,874,No,Cash,102216,183.15,2993,49.07
8475,2951,2019-11-30 0:00,3479,Yes,Check,0,306.66,773,79
8476,19124,2023-05-25 0:00,3509,Yes,Bank Transfer,145002,452.17,1542,6.33
8477,1283,2019-02-07 0:00,717,No,Cash,0,448.66,2362,55.75
8478,10975,2024-01-02 0:00,3021,Yes,Check,199224,146.32,1091,7.35
8479,48984,2023-01-16 0:00,3540,No,Cash,0,117.48,267,59.2
8480,38480,2021-02-20 0:00,1729,No,Bank Transfer,89979,242.23,1686,76.17
8481,572,2021-08-26 0:00,2717,Yes,Cash,109266,426.15,1385,77.09
8482,29359,2023-10-15 0:00,2782,No,Cash,14880,487.56,465,7.56
8483,26176,2019-01-18 0:00,2193,No,Credit Card,131901,299.69,1331,59.33
8484,17216,2019-07-03 0:00,1235,No,Check,118476,499.52,2903,4.89
8485,23260,2020-05-19 0:00,1035,No,Credit Card,196302,318.51,242,64.39
8486,5330,2021-06-12 0:00,3889,No,Check,0,399.4,2681,36.98
8487,7216,2020-07-22 0:00,3837,No,Check,172443,348.91,1318,34.7
8488,45350,2024-02-27 0:00,3515,No,Bank Transfer,0,150.84,124,6.55
8489,40403,2020-12-12 0:00,4401,No,Credit Card,85751,248.57,919,3.52
8490,12846,2021-08-03 0:00,4941,No,Check,82689,444.19,1193,91.91
8491,31741,,1262,No,Credit Card,0,312.86,656,98.1
8492,46197,2022-05-14 0:00,3184,No,Check,87978,162.49,2658,52.19
8493,932,2019-03-03 0:00,1211,No,Credit Card,140192,107.47,1619,22.12
8494,21586,2020-09-04 0:00,2222,No,Cash,134678,440.52,364,54.67
8495,38966,2019-02-12 0:00,2500,Yes,Check,103008,85.58,1967,94.84
8496,30517,2020-10-23 0:00,4215,Yes,Cash,0,278.42,1788,42.9
8497,49422,2022-11-13 0:00,1610,No,Cash,0,252.22,680,0.39
8498,48868,2020-10-26 0:00,4078,Yes,Check,64742,331.71,335,11.56
8499,41503,2019-12-12 0:00,1292,No,Cash,77087,130.61,1229,62.53
8500,18151,2022-04-10 0:00,1025,No,Credit Card,193406,115.89,111,6.43
8501,6707,2025-02-17 0:00,2233,No,Bank Transfer,0,428.91,518,26.06
8502,11726,2021-02-25 0:00,1827,No,Credit Card,47962,415.27,2600,99.66
8503,10910,2023-12-03 0:00,654,No,Check,38775,76.69,2488,39.73
8504,33680,2020-06-22 0:00,2116,No,Bank Transfer,149445,431.18,126,95.21
8505,10010,2020-11-24 0:00,537,No,Credit Card,69062,223.32,2696,64.8
8506,10853,2019-09-30 0:00,1840,No,Cash,24283,383.6,2172,5.89
8507,29353,2023-08-15 0:00,4824,No,Cash,115204,202.73,1744,65.79
8508,29760,2020-03-27 0:00,2085,No,Credit Card,0,242.88,1885,47
8509,11582,2023-07-10 0:00,4787,No,Cash,57938,379.12,833,77.97
8510,35322,2022-03-01 0:00,2023,No,Bank Transfer,22338,348.39,618,69.24
8511,14860,2021-01-28 0:00,2266,No,Credit Card,186790,195.78,1992,98.84
8512,42822,2023-03-21 0:00,4356,No,Bank Transfer,0,281.56,290,98.1
8513,13051,2020-12-23 0:00,872,No,Credit Card,175931,420.39,1687,93.26
8514,34054,2024-11-03 0:00,2778,Yes,Bank Transfer,152120,252.25,370,24.96
8515,7574,2022-05-05 0:00,560,No,Bank Transfer,45905,226.89,2809,77.62
8516,45453,2020-10-03 0:00,566,No,Cash,164216,246.69,816,36.44
8517,23077,2022-02-23 0:00,3097,No,Bank Transfer,0,309.82,771,64.73
8518,24556,2021-12-06 0:00,4673,No,Check,0,168.28,587,88.15
8519,15479,2021-01-16 0:00,1232,Yes,Cash,0,172.17,550,71.02
8520,5644,2024-07-31 0:00,2986,No,Credit Card,0,196.08,2622,15.31
8521,33647,2023-06-03 0:00,3526,No,Check,149808,305.2,939,59.81
8522,5835,2020-07-05 0:00,4178,No,Check,0,141.2,187,89.33
8523,31311,2023-04-24 0:00,4295,No,Cash,0,302.56,671,27.55
8524,48475,2023-11-26 0:00,3099,Yes,Credit Card,163886,262.6,619,58.82
8525,7627,2024-10-19 0:00,2123,Yes,Check,169952,82.57,702,81.01
8526,8388,2020-09-18 0:00,911,No,Check,0,464.83,2465,36.99
8527,5457,2023-02-01 0:00,3217,No,Check,0,206.48,2800,42.6
8528,6724,2019-04-18 0:00,4881,No,Credit Card,0,491.68,1104,34.53
8529,21883,2020-06-18 0:00,581,No,Check,172558,121.21,229,86.14
8530,716,2021-08-25 0:00,3489,No,Bank Transfer,0,181.9,2384,63.29
8531,17150,2024-01-03 0:00,2595,No,Credit Card,34291,361.29,2944,10.48
8532,33737,2023-11-28 0:00,3923,No,Check,20253,435.55,1644,90.66
8533,41576,2024-07-20 0:00,2932,No,Bank Transfer,37052,150.32,580,22.82
8534,4699,2021-07-10 0:00,4294,No,Check,0,312.18,2808,54.76
8535,33968,2020-10-02 0:00,1317,Yes,Cash,48533,235.35,872,87.94
8536,44602,2021-04-30 0:00,2831,No,Check,0,385.63,2413,69.51
8537,141,2024-08-18 0:00,,No,Check,0,460.73,2355,89.91
8538,2641,2023-02-01 0:00,3421,No,Credit Card,0,266.03,2142,95.83
8539,49829,2019-03-26 0:00,629,No,Cash,30522,230.84,145,22.04
8540,43347,2024-12-10 0:00,3994,No,Credit Card,158646,155.16,1864,16.08
8541,14842,2019-07-29 0:00,3826,No,Check,140855,463.46,923,10.59
8542,47894,2019-10-15 0:00,553,No,Credit Card,66574,136.54,1760,0.89
8543,25389,2020-08-24 0:00,573,No,Credit Card,175859,339.16,1705,57.06
8544,48424,2024-01-11 0:00,2024,No,Check,0,357.87,131,35.3
8545,49919,2024-08-23 0:00,3306,No,Check,33742,469.91,407,65.6
8546,22738,2022-11-05 0:00,4714,Yes,Credit Card,116942,207.1,957,80.86
8547,393,2023-12-18 0:00,695,No,Cash,73218,303.04,2161,3.46
8548,46778,,938,Yes,Cash,17472,164.32,2701,36.02
8549,12256,2020-02-24 0:00,545,No,Credit Card,0,50.02,1920,21.7
8550,49825,2023-09-03 0:00,4954,No,Cash,31037,346.56,2764,1.73
8551,48122,2020-09-02 0:00,1383,Yes,Credit Card,0,463.71,2958,54.36
8552,10232,2024-12-27 0:00,946,No,Check,53948,332.83,2389,43.24
8553,20767,2024-03-04 0:00,2518,No,Credit Card,98336,141.65,2591,22.12
8554,40605,2019-07-18 0:00,1537,Yes,Cash,82102,250.59,2332,24.18
8555,1751,2020-03-21 0:00,2837,No,Check,128683,315.48,2468,51.6
8556,14724,2019-09-02 0:00,3548,No,Credit Card,104250,138.62,2165,24.32
8557,4630,2022-11-27 0:00,4988,No,Check,30865,113.67,2825,50.08
8558,35884,2019-07-23 0:00,4800,Yes,Credit Card,0,101.91,1840,74.3
8559,48250,2021-07-29 0:00,1131,No,Cash,0,156.08,2433,34.4
8560,6221,2019-05-11 0:00,3728,Yes,Credit Card,0,249.65,609,19.33
8561,38624,2022-11-27 0:00,2441,Yes,Check,60815,331.43,1199,30.99
8562,31618,2019-06-03 0:00,2037,No,Cash,117889,372.49,2468,13.11
8563,3,2022-10-13 0:00,2427,No,Credit Card,0,288.3,2421,52.29
8564,4346,2024-08-07 0:00,2579,No,Check,0,100.82,1403,19.48
8565,11553,2020-08-10 0:00,1513,Yes,Cash,62728,303.82,601,12.99
8566,25691,2023-01-16 0:00,4930,No,Cash,191946,223.1,1919,33.3
8567,33506,2023-01-07 0:00,4267,No,Credit Card,92935,480.31,2682,55.61
8568,25313,2024-03-29 0:00,2264,No,Credit Card,118996,317.29,894,3.54
8569,42738,2025-01-23 0:00,765,Yes,Check,185191,218.84,1008,74
8570,35049,2021-10-30 0:00,2250,No,Cash,101192,126.14,1397,16.14
8571,19370,2024-04-10 0:00,738,No,Cash,9887,445.79,2924,48.56
8572,14806,2023-06-18 0:00,1491,No,Cash,107645,428.34,709,3.84
8573,48344,2019-02-07 0:00,4599,Yes,Cash,38471,144.39,103,57.9
8574,49448,2019-08-02 0:00,4638,Yes,Cash,0,348.43,2199,4.12
8575,48567,2023-10-27 0:00,735,No,Credit Card,80962,440.93,2676,8.59
8576,36320,2021-12-18 0:00,3419,No,Cash,147456,403.18,511,31.48
8577,22155,2022-06-02 0:00,3460,No,Check,50123,127.07,2892,60.09
8578,48267,2023-03-18 0:00,3108,Yes,Cash,107397,370.05,324,42.4
8579,45163,2020-05-27 0:00,4485,No,Bank Transfer,191788,429.69,155,73.73
8580,12688,2024-06-08 0:00,3763,Yes,Check,18687,240.04,2677,9.74
8581,29815,2023-05-07 0:00,3702,No,Cash,0,310.7,2892,57.65
8582,32154,2020-11-06 0:00,2488,No,Check,193632,303.32,1204,15.96
8583,28608,2023-12-17 0:00,,No,Credit Card,0,451.55,365,27.79
8584,49489,2022-11-04 0:00,1493,Yes,Credit Card,0,89.6,2872,16.62
8585,24765,2021-08-08 0:00,1603,No,Check,128475,359.69,985,19.06
8586,13603,2023-06-12 0:00,3066,No,Bank Transfer,0,177.66,2106,67.8
8587,25914,2021-11-11 0:00,4610,No,Check,0,463.61,1911,61.96
8588,45256,2020-06-18 0:00,1869,No,Credit Card,0,285.21,1514,97.76
8589,26884,2021-10-30 0:00,4666,No,Cash,0,302.13,1978,53.6
8590,34049,2020-05-21 0:00,3733,Yes,Cash,32269,494.09,1931,45.01
8591,6273,2020-01-19 0:00,1529,No,Check,0,251.6,2601,1.13
8592,33059,2019-02-02 0:00,2028,No,Credit Card,0,314.38,602,51.39
8593,42978,2021-08-20 0:00,3535,No,Check,84685,115.36,2422,7.02
8594,49316,2022-08-08 0:00,1469,No,Cash,162828,427.42,1809,40.9
8595,16385,2022-09-28 0:00,2902,No,Credit Card,108693,146.64,1941,91.5
8596,8394,2022-09-14 0:00,2843,Yes,Credit Card,68233,455,2360,7.51
8597,46061,2023-11-25 0:00,4367,No,Check,173637,174.74,766,36.29
8598,7838,2021-06-28 0:00,2513,No,Credit Card,119405,324.37,156,4.46
8599,45619,2019-06-26 0:00,1621,No,Check,0,92.22,1383,70.32
8600,28811,2024-08-06 0:00,713,Yes,Bank Transfer,136675,218.7,1097,47.5
8601,30787,2019-06-05 0:00,3664,No,Cash,58397,371,2167,48.38
8602,12379,2024-08-16 0:00,2479,No,Check,10563,90.83,838,43.61
8603,43067,2020-05-13 0:00,892,No,Bank Transfer,32497,398.46,1210,14.6
8604,12170,2023-12-21 0:00,537,No,Credit Card,59372,273.81,1997,32.84
8605,25412,2023-01-25 0:00,4006,No,Credit Card,37360,260.27,964,89.68
8606,44052,2022-10-19 0:00,1802,No,Bank Transfer,156741,288.02,1466,14.71
8607,36273,2020-06-30 0:00,618,No,Check,5112,62.54,2947,71.8
8608,32593,2022-02-12 0:00,1351,No,Cash,0,271.28,2666,51.62
8609,16048,2020-05-14 0:00,4702,No,Cash,102955,315.81,152,57.84
8610,11404,2024-08-10 0:00,3583,No,Credit Card,167763,319.61,1165,79.47
8611,19793,2021-08-07 0:00,3421,No,Credit Card,150923,231.72,2491,5.83
8612,13166,2019-08-24 0:00,3399,No,Credit Card,14140,313.45,645,30.86
8613,45174,2022-06-21 0:00,2641,No,Check,0,483.09,1182,99.39
8614,14903,2024-07-20 0:00,4114,No,Cash,178729,365.44,602,20.61
8615,26815,,1236,Yes,Check,98051,123.58,583,82.57
8616,9028,2020-08-12 0:00,1164,Yes,Credit Card,199434,81.01,2143,76.75
8617,35784,2022-04-23 0:00,2976,No,Cash,7245,303.92,1108,44.16
8618,25890,2022-08-16 0:00,2655,No,Bank Transfer,89509,456.23,233,86.41
8619,31151,2021-04-16 0:00,1452,Yes,Check,29513,336.89,114,87.2
8620,25973,2023-05-07 0:00,3959,No,Credit Card,29520,264.86,1124,27.58
8621,34789,2020-12-07 0:00,4132,No,Credit Card,32107,347.43,1955,74.01
8622,37481,2024-08-11 0:00,4096,No,Check,164983,194.49,1256,63.91
8623,34299,2022-12-19 0:00,4769,No,Cash,23838,486.12,1111,0.66
8624,10986,2022-10-03 0:00,2358,No,Check,171483,331.66,610,25.91
8625,45636,2025-02-03 0:00,3546,Yes,Credit Card,0,338.77,1653,93.47
8626,35785,2021-09-25 0:00,3790,Yes,Bank Transfer,177124,475.38,1704,47.14
8627,6326,2024-02-05 0:00,2442,No,Credit Card,0,249.19,1390,43.46
8628,9928,2020-08-27 0:00,2760,No,Credit Card,134556,450.5,1729,97.97
8629,43305,2023-05-02 0:00,1879,Yes,Cash,9461,316.86,2013,88.93
8630,8250,2023-09-02 0:00,843,No,Check,157707,499.53,1864,22.22
8631,25960,2022-11-16 0:00,4756,Yes,Credit Card,179119,118.23,1973,8.86
8632,47831,2023-04-04 0:00,823,No,Credit Card,189179,116.43,2299,18.99
8633,18527,2024-03-10 0:00,3910,Yes,Check,68482,64.59,2226,37.3
8634,14875,2024-08-05 0:00,4098,No,Check,0,207.5,642,98.6
8635,46083,2021-09-14 0:00,3659,No,Check,156357,283.11,2559,74.08
8636,29714,2019-01-02 0:00,4791,No,Cash,66263,450.61,1860,21.89
8637,38873,2019-06-16 0:00,3432,No,Credit Card,46743,423.48,1951,50.02
8638,7389,2021-09-06 0:00,4558,Yes,Credit Card,15335,213.4,480,45.07
8639,19881,2024-11-02 0:00,2623,Yes,Credit Card,36790,480.29,1671,93.21
8640,7825,2022-06-23 0:00,3226,No,Bank Transfer,194364,405.18,1621,19.08
8641,12817,2024-03-06 0:00,2351,No,Credit Card,135824,337.91,1646,74.58
8642,26081,2020-06-01 0:00,1332,No,Bank Transfer,69329,440.79,1779,9.16
8643,15748,2022-09-28 0:00,759,No,Check,155734,352.84,1238,27.22
8644,38414,2019-10-01 0:00,,No,Bank Transfer,28362,157.85,217,23.52
8645,4059,2021-03-20 0:00,4355,No,Bank Transfer,0,489.13,1652,40.27
8646,6891,2023-03-11 0:00,978,No,Bank Transfer,0,174.46,954,72.55
8647,12837,2024-06-05 0:00,3504,No,Cash,140474,171.53,1368,5.76
8648,31982,2024-06-06 0:00,3291,No,Check,30870,55.93,398,2.16
8649,8800,2020-04-03 0:00,904,No,Cash,48484,362.71,2328,36.63
8650,39057,2021-10-12 0:00,3961,Yes,Cash,50189,307.06,2787,64.15
8651,7121,2024-08-29 0:00,4100,Yes,Bank Transfer,0,87.14,377,40.83
8652,7004,2020-02-14 0:00,3888,No,Bank Transfer,0,398.68,2582,75.71
8653,27113,2024-01-28 0:00,658,No,Bank Transfer,172865,294.81,1668,20.43
8654,11059,2021-05-05 0:00,4119,No,Bank Transfer,177702,177.36,1111,74.92
8655,29775,2019-09-05 0:00,3121,No,Bank Transfer,0,306.53,2640,45.76
8656,12665,2020-12-28 0:00,1391,No,Check,67488,440.7,805,3.67
8657,12462,2020-05-17 0:00,2514,No,Check,70088,434.82,273,46.43
8658,10444,2020-09-01 0:00,937,No,Cash,0,303.49,2937,53.6
8659,40045,2024-06-21 0:00,646,No,Bank Transfer,186586,241.29,1787,27.24
8660,9330,2023-02-03 0:00,3425,Yes,Credit Card,173463,254.7,929,70.95
8661,26241,2024-07-22 0:00,3028,Yes,Check,120218,309.05,645,53.44
8662,38450,2025-01-03 0:00,729,Yes,Check,48111,462.16,779,53.56
8663,22442,2020-04-25 0:00,1273,No,Check,118619,215.56,1289,19.13
8664,35877,2024-03-22 0:00,4323,No,Bank Transfer,87420,491.6,2074,72.83
8665,40265,2024-12-20 0:00,3329,No,Bank Transfer,20929,175.08,2633,66.72
8666,37588,2022-04-22 0:00,2249,No,Bank Transfer,0,167.04,2253,80.55
8667,21270,2019-03-10 0:00,1540,No,Credit Card,16640,167.84,2443,52.15
8668,2165,2024-10-18 0:00,4800,No,Check,0,187.21,1503,22.79
8669,15195,2023-11-02 0:00,3121,No,Check,133342,449.85,2546,40.56
8670,46132,2022-05-23 0:00,,No,Cash,0,74.64,2257,16.62
8671,17016,2023-01-29 0:00,2614,No,Credit Card,134032,298.11,1932,2.73
8672,25217,2022-11-24 0:00,3394,No,Cash,0,473.52,1466,52.69
8673,36686,2022-08-26 0:00,1985,No,Check,1328,376.55,1533,24.9
8674,7822,2023-03-26 0:00,845,No,Cash,41159,394.26,1808,77.53
8675,4737,2022-02-14 0:00,1223,No,Check,0,363.37,925,17.69
8676,32742,2019-12-03 0:00,,No,Cash,0,286.99,430,4.93
8677,15209,2021-05-20 0:00,2093,Yes,Credit Card,126513,281.13,1039,54.35
8678,13077,2019-09-21 0:00,1114,No,Check,191783,400.71,1043,89.1
8679,32758,2020-02-10 0:00,3720,No,Check,58473,58.43,1446,58.17
8680,44791,2019-06-14 0:00,2184,No,Cash,62234,418.82,849,71.66
8681,19175,2024-11-28 0:00,1122,No,Check,89717,85.36,661,87.93
8682,43118,2023-06-29 0:00,2124,Yes,Check,100137,354.84,871,54.08
8683,38901,2024-02-07 0:00,2223,No,Check,70916,396.39,2997,91.84
8684,41184,2019-07-23 0:00,3814,No,Check,0,122.86,739,17.17
8685,23298,2019-06-24 0:00,2486,No,Credit Card,167838,120.31,840,24.22
8686,28893,2023-03-29 0:00,3201,No,Bank Transfer,117049,217.49,2850,9.01
8687,19058,2022-02-17 0:00,3119,Yes,Bank Transfer,134545,325.58,838,54.55
8688,17380,2021-12-27 0:00,1917,Yes,Cash,15131,249.29,722,80.96
8689,17968,2021-01-21 0:00,4385,No,Bank Transfer,30741,275.1,1758,59.03
8690,9910,2020-04-01 0:00,748,No,Credit Card,41236,114.89,2939,12.7
8691,31252,2019-06-19 0:00,1185,No,Credit Card,0,171.09,514,5.31
8692,44215,2022-05-30 0:00,2633,No,Check,128276,313.63,1780,36.13
8693,14092,2024-04-13 0:00,2612,Yes,Credit Card,151589,340.96,1887,93.09
8694,4836,2021-04-06 0:00,2569,No,Credit Card,67621,292.3,1604,38.1
8695,3842,2019-08-24 0:00,900,Yes,Check,0,193.19,935,55.26
8696,32737,2020-05-05 0:00,867,No,Cash,164836,163.12,351,0.12
8697,9439,2021-02-22 0:00,2792,No,Cash,79424,400.85,1484,95.67
8698,9272,2019-06-13 0:00,1131,No,Bank Transfer,35050,467.79,973,77.26
8699,20541,2022-08-12 0:00,4470,No,Cash,175075,483.53,2792,37.89
8700,22921,2025-01-20 0:00,1325,No,Credit Card,196515,198.59,2097,1.03
8701,39460,2020-05-25 0:00,3657,No,Bank Transfer,0,416.97,148,55.17
8702,12906,2023-04-28 0:00,1863,No,Bank Transfer,161885,268.16,2297,72.98
8703,20984,2022-10-29 0:00,969,No,Credit Card,66917,490.23,445,31.21
8704,29918,2021-11-30 0:00,4366,No,Check,135764,363.04,2941,74.42
8705,35998,2022-01-20 0:00,691,Yes,Credit Card,0,168.04,1018,9.99
8706,35825,2023-11-05 0:00,3362,No,Check,67455,260.86,1796,37.39
